6274+40962+10002+122886,WALLET+122888,"{\"extId\":\"40962+10002+122886\",\"extAccountId\":\"bav_game_session_001\",\"accountId\":40962,\"bankId\":6274,\"amount\":3000,\"gameSessionId\":204804,\"gameId\":838,\"startDate\":1770810496270,\"finishDate\":1770810496315,\"paymentMode\":\"WALLET\",\"internalOperationId\":122888,\"status\":\"APPROVED\",\"type\":\"WITHDRAWAL\",\"description\":\"\",\"roundId\":122886,\"history\":\"\",\"roundFinished\":true,\"refunded\":false,\"operation\":{\"id\":122888,\"accountId\":40962,\"gameSessionId\":204804,\"roundId\":122886,\"amount\":3000,\"startTime\":1770810496275,\"endTime\":1770810496315,\"type\":\"CREDIT\",\"externalStatus\":\"COMPLETED\",\"internalStatus\":\"COMPLETED\",\"description\":null,\"externalSessionId\":\"bav_game_session_001\",\"negativeBet\":0,\"additionalProperties\":null,\"externalTransactionId\":\"122888\",\"externalRoundId\":null,\"cmd\":null,\"realBet\":0,\"realWin\":0,\"swBet\":0,\"swCompensatedWin\":0,\"trackTime\":0,\"trackAttempt\":0}}",0x0034303936322b31303030322b3132323838b66261765f67616d655f73657373696f6e5f3030b182c0028231b81701888019018c0d8eaa9fe4c43301f6d4bec8896757414c4c45d40190800f415050524f5645c4574954484452415741cc8186c0078101000105000000000001e00882c00201888019018c800f0000000000000bb893aa9fe4c43301f6d4bec88967020303806261765f67616d655f73657373696f6e5f3030b13132323838b88000808000000000000000000000000000000000000000000000000000000000000000000000
6274+40962+778247+30002+0,WALLET+532486,"{\"extId\":\"40962+778247+30002+0\",\"extAccountId\":\"bav_game_session_001\",\"accountId\":40962,\"bankId\":6274,\"amount\":15000,\"gameSessionId\":778247,\"gameId\":838,\"startDate\":1771426649554,\"finishDate\":1771426649604,\"paymentMode\":\"WALLET\",\"internalOperationId\":532486,\"status\":\"APPROVED\",\"type\":\"DEPOSIT\",\"description\":\"\",\"roundId\":368660,\"history\":\"\",\"roundFinished\":false,\"refunded\":false,\"operation\":{\"id\":532486,\"accountId\":40962,\"gameSessionId\":778247,\"roundId\":368660,\"amount\":15000,\"startTime\":1771426649559,\"endTime\":null,\"type\":\"DEBIT\",\"externalStatus\":\"STARTED\",\"internalStatus\":\"STARTED\",\"description\":null,\"externalSessionId\":\"bav_game_session_001\",\"negativeBet\":0,\"additionalProperties\":null,\"externalTransactionId\":null,\"externalRoundId\":null,\"cmd\":null,\"realBet\":-1,\"realWin\":-1,\"swBet\":-1,\"swCompensatedWin\":-1,\"trackTime\":0,\"trackAttempt\":0}}",0x0034303936322b3737383234372b33303030322bb06261765f67616d655f73657373696f6e5f3030b182c00282319875018e805f018c0dd2ab868ac7330188d88c948e6757414c4c45d4018c8041415050524f5645c44445504f5349d48194c0168100000105000000000008200682c002018e805f01a8802d0000000000003a98d7ab868ac73300010101806261765f67616d655f73657373696f6e5f3030b18080008080ffffffffffffffffffffffffffffffff0000ffffffffffffffffffffffffffffffff
6274+40962+30002+123119,WALLET+122921,"{\"extId\":\"40962+30002+123119\",\"extAccountId\":\"bav_game_session_001\",\"accountId\":40962,\"bankId\":6274,\"amount\":15000,\"gameSessionId\":204809,\"gameId\":838,\"startDate\":1770900297204,\"finishDate\":1770900297261,\"paymentMode\":\"WALLET\",\"internalOperationId\":122921,\"status\":\"APPROVED\",\"type\":\"WITHDRAWAL\",\"description\":\"\",\"roundId\":123119,\"history\":\"\",\"roundFinished\":true,\"refunded\":false,\"operation\":{\"id\":122921,\"accountId\":40962,\"gameSessionId\":204809,\"roundId\":123119,\"amount\":15000,\"startTime\":1770900297209,\"endTime\":1770900297261,\"type\":\"CREDIT\",\"externalStatus\":\"COMPLETED\",\"internalStatus\":\"COMPLETED\",\"description\":null,\"externalSessionId\":\"bav_game_session_001\",\"negativeBet\":0,\"additionalProperties\":null,\"externalTransactionId\":\"122921\",\"externalRoundId\":null,\"cmd\":null,\"realBet\":0,\"realWin\":0,\"swBet\":0,\"swCompensatedWin\":0,\"trackTime\":0,\"trackAttempt\":0}}",0x0034303936322b33303030322b3132333131b96261765f67616d655f73657373696f6e5f3030b182c0028231987501928019018c0df4ab888fc53301dad8909e8a6757414c4c45d401d2800f415050524f5645c4574954484452415741cc81efc1078101000105000000000001e02982c0020192801901de830f0000000000003a98f9ab888fc53301dad8909e8a67020303806261765f67616d655f73657373696f6e5f3030b13132323932b18000808000000000000000000000000000000000000000000000000000000000000000000000
6274+40962+614571+30002+0,WALLET+368663,"{\"extId\":\"40962+614571+30002+0\",\"extAccountId\":\"bav_game_session_001\",\"accountId\":40962,\"bankId\":6274,\"amount\":15000,\"gameSessionId\":614571,\"gameId\":838,\"startDate\":1771243259722,\"finishDate\":1771243259776,\"paymentMode\":\"WALLET\",\"internalOperationId\":368663,\"status\":\"APPROVED\",\"type\":\"DEPOSIT\",\"description\":\"\",\"roundId\":204814,\"history\":\"\",\"roundFinished\":false,\"refunded\":false,\"operation\":{\"id\":368663,\"accountId\":40962,\"gameSessionId\":614571,\"roundId\":204814,\"amount\":15000,\"startTime\":1771243259727,\"endTime\":null,\"type\":\"DEBIT\",\"externalStatus\":\"STARTED\",\"internalStatus\":\"STARTED\",\"description\":null,\"externalSessionId\":\"bav_game_session_001\",\"negativeBet\":0,\"additionalProperties\":null,\"externalTransactionId\":null,\"externalRoundId\":null,\"cmd\":null,\"realBet\":-1,\"realWin\":-1,\"swBet\":-1,\"swCompensatedWin\":-1,\"trackTime\":0,\"trackAttempt\":0}}",0x0034303936322b3631343537312b33303030322bb06261765f67616d655f73657373696f6e5f3030b182c0028231987501d6824b018c0dca8ecdb2c63301809e9ae58c6757414c4c45d401ae802d415050524f5645c44445504f5349d4818ec00c8100000105000000000005a01782c00201d6824b019c80190000000000003a98cf8ecdb2c63300010101806261765f67616d655f73657373696f6e5f3030b18080008080ffffffffffffffffffffffffffffffff0000ffffffffffffffffffffffffffffffff
6274+40962+30002+204802,WALLET+368643,"{\"extId\":\"40962+30002+204802\",\"extAccountId\":\"bav_game_session_001\",\"accountId\":40962,\"bankId\":6274,\"amount\":15000,\"gameSessionId\":614438,\"gameId\":838,\"startDate\":1770981056961,\"finishDate\":1770981056996,\"paymentMode\":\"WALLET\",\"internalOperationId\":368643,\"status\":\"APPROVED\",\"type\":\"WITHDRAWAL\",\"description\":\"\",\"roundId\":204802,\"history\":\"\",\"roundFinished\":true,\"refunded\":false,\"operation\":{\"id\":368643,\"accountId\":40962,\"gameSessionId\":614438,\"roundId\":204802,\"amount\":15000,\"startTime\":1770981056964,\"endTime\":1770981056996,\"type\":\"CREDIT\",\"externalStatus\":\"COMPLETED\",\"internalStatus\":\"COMPLETED\",\"description\":\"MQ send offline win\",\"externalSessionId\":\"bav_game_session_001\",\"negativeBet\":0,\"additionalProperties\":null,\"externalTransactionId\":\"368643\",\"externalRoundId\":null,\"cmd\":null,\"realBet\":0,\"realWin\":0,\"swBet\":0,\"swCompensatedWin\":0,\"trackTime\":0,\"trackAttempt\":0}}",0x0034303936322b33303030322b3230343830b26261765f67616d655f73657373696f6e5f3030b182c0028231987501cc804b018c0dc1c3c9b5c53301c88793eb8a6757414c4c45d40186802d415050524f5645c4574954484452415741cc8182c00c8101000105000000000005a00382c00201cc804b018480190000000000003a98c4c3c9b5c53301c88793eb8a670203034d512073656e64206f66666c696e65207769ee6261765f67616d655f73657373696f6e5f3030b13336383634b38000808000000000000000000000000000000000000000000000000000000000000000000000
6274+40962+204804+10002+0,WALLET+122887,"{\"extId\":\"40962+204804+10002+0\",\"extAccountId\":\"bav_game_session_001\",\"accountId\":40962,\"bankId\":6274,\"amount\":3000,\"gameSessionId\":204804,\"gameId\":838,\"startDate\":1770810442492,\"finishDate\":1770810442533,\"paymentMode\":\"WALLET\",\"internalOperationId\":122887,\"status\":\"APPROVED\",\"type\":\"DEPOSIT\",\"description\":\"\",\"roundId\":122886,\"history\":\"\",\"roundFinished\":false,\"refunded\":false,\"operation\":{\"id\":122887,\"accountId\":40962,\"gameSessionId\":204804,\"roundId\":122886,\"amount\":3000,\"startTime\":1770810442499,\"endTime\":null,\"type\":\"DEBIT\",\"externalStatus\":\"STARTED\",\"internalStatus\":\"STARTED\",\"description\":null,\"externalSessionId\":\"bav_game_session_001\",\"negativeBet\":0,\"additionalProperties\":null,\"externalTransactionId\":null,\"externalRoundId\":null,\"cmd\":null,\"realBet\":-1,\"realWin\":-1,\"swBet\":-1,\"swCompensatedWin\":-1,\"trackTime\":0,\"trackAttempt\":0}}",0x0034303936322b3230343830342b31303030322bb06261765f67616d655f73657373696f6e5f3030b182c0028231b81701888019018c0dfc859ce4c43301ca8cb8c8896757414c4c45d4018e800f415050524f5645c44445504f5349d48186c0078100000105000000000001e00782c00201888019018c800f0000000000000bb883869ce4c43300010101806261765f67616d655f73657373696f6e5f3030b18080008080ffffffffffffffffffffffffffffffff0000ffffffffffffffffffffffffffffffff
6274+40962+204803+10002+1,WALLET+122885,"{\"extId\":\"40962+204803+10002+1\",\"extAccountId\":\"bav_game_session_001\",\"accountId\":40962,\"bankId\":6274,\"amount\":3000,\"gameSessionId\":204803,\"gameId\":838,\"startDate\":1770808411567,\"finishDate\":1770808411626,\"paymentMode\":\"WALLET\",\"internalOperationId\":122885,\"status\":\"APPROVED\",\"type\":\"DEPOSIT\",\"description\":\"\",\"roundId\":122885,\"history\":\"\",\"roundFinished\":false,\"refunded\":false,\"operation\":{\"id\":122885,\"accountId\":40962,\"gameSessionId\":204803,\"roundId\":122885,\"amount\":3000,\"startTime\":1770808411575,\"endTime\":null,\"type\":\"DEBIT\",\"externalStatus\":\"STARTED\",\"internalStatus\":\"STARTED\",\"description\":null,\"externalSessionId\":\"bav_game_session_001\",\"negativeBet\":0,\"additionalProperties\":null,\"externalTransactionId\":null,\"externalRoundId\":null,\"cmd\":null,\"realBet\":-1,\"realWin\":-1,\"swBet\":-1,\"swCompensatedWin\":-1,\"trackTime\":0,\"trackAttempt\":0}}",0x0034303936322b3230343830332b31303030322bb16261765f67616d655f73657373696f6e5f3030b182c0028231b81701868019018c0daf8ba0e3c43301d497c0c6896757414c4c45d4018a800f415050524f5645c44445504f5349d48185c0078100000105000000000001e00582c00201868019018a800f0000000000000bb8b78ba0e3c43300010101806261765f67616d655f73657373696f6e5f3030b18080008080ffffffffffffffffffffffffffffffff0000ffffffffffffffffffffffffffffffff
6274+40962+30002+286780,WALLET+450578,"{\"extId\":\"40962+30002+286780\",\"extAccountId\":\"bav_game_session_001\",\"accountId\":40962,\"bankId\":6274,\"amount\":15000,\"gameSessionId\":696325,\"gameId\":838,\"startDate\":1771418884095,\"finishDate\":1771418884156,\"paymentMode\":\"WALLET\",\"internalOperationId\":450578,\"status\":\"APPROVED\",\"type\":\"WITHDRAWAL\",\"description\":\"\",\"roundId\":286780,\"history\":\"\",\"roundFinished\":true,\"refunded\":false,\"operation\":{\"id\":450578,\"accountId\":40962,\"gameSessionId\":696325,\"roundId\":286780,\"amount\":15000,\"startTime\":1771418884099,\"endTime\":1771418884156,\"type\":\"CREDIT\",\"externalStatus\":\"COMPLETED\",\"internalStatus\":\"COMPLETED\",\"description\":null,\"externalSessionId\":\"bav_game_session_001\",\"negativeBet\":0,\"additionalProperties\":null,\"externalTransactionId\":\"450578\",\"externalRoundId\":null,\"cmd\":null,\"realBet\":0,\"realWin\":0,\"swBet\":0,\"swCompensatedWin\":0,\"trackTime\":0,\"trackAttempt\":0}}",0x0034303936322b33303030322b3238363738b06261765f67616d655f73657373696f6e5f3030b182c00282319875018a8055018c0dffafac86c73301f8e0d88c8e6757414c4c45d401a48037415050524f5645c4574954484452415741cc81bcc0118101000105000000000006e01282c002018a805501f880230000000000003a9883b0ac86c73301f8e0d88c8e67020303806261765f67616d655f73657373696f6e5f3030b13435303537b88000808000000000000000000000000000000000000000000000000000000000000000000000
6274+40962+30002+204814,WALLET+368664,"{\"extId\":\"40962+30002+204814\",\"extAccountId\":\"bav_game_session_001\",\"accountId\":40962,\"bankId\":6274,\"amount\":15000,\"gameSessionId\":614571,\"gameId\":838,\"startDate\":1771243559835,\"finishDate\":1771243559887,\"paymentMode\":\"WALLET\",\"internalOperationId\":368664,\"status\":\"APPROVED\",\"type\":\"WITHDRAWAL\",\"description\":\"\",\"roundId\":204814,\"history\":\"\",\"roundFinished\":true,\"refunded\":false,\"operation\":{\"id\":368664,\"accountId\":40962,\"gameSessionId\":614571,\"roundId\":204814,\"amount\":15000,\"startTime\":1771243559840,\"endTime\":1771243559887,\"type\":\"CREDIT\",\"externalStatus\":\"COMPLETED\",\"internalStatus\":\"COMPLETED\",\"description\":null,\"externalSessionId\":\"bav_game_session_001\",\"negativeBet\":0,\"additionalProperties\":null,\"externalTransactionId\":\"368664\",\"externalRoundId\":null,\"cmd\":null,\"realBet\":0,\"realWin\":0,\"swBet\":0,\"swCompensatedWin\":0,\"trackTime\":0,\"trackAttempt\":0}}",0x0034303936322b33303030322b3230343831b46261765f67616d655f73657373696f6e5f3030b182c0028231987501d6824b018c0d9bb7dfb2c633019eefbee58c6757414c4c45d401b0802d415050524f5645c4574954484452415741cc818ec00c8101000105000000000005a01882c00201d6824b019c80190000000000003a98a0b7dfb2c633019eefbee58c67020303806261765f67616d655f73657373696f6e5f3030b13336383636b48000808000000000000000000000000000000000000000000000000000000000000000000000
6274+40962+614498+30002+0,WALLET+368650,"{\"extId\":\"40962+614498+30002+0\",\"extAccountId\":\"bav_game_session_001\",\"accountId\":40962,\"bankId\":6274,\"amount\":15000,\"gameSessionId\":614498,\"gameId\":838,\"startDate\":1770984278293,\"finishDate\":1770984278335,\"paymentMode\":\"WALLET\",\"internalOperationId\":368650,\"status\":\"APPROVED\",\"type\":\"DEPOSIT\",\"description\":\"\",\"roundId\":204806,\"history\":\"\",\"roundFinished\":false,\"refunded\":false,\"operation\":{\"id\":368650,\"accountId\":40962,\"gameSessionId\":614498,\"roundId\":204806,\"amount\":15000,\"startTime\":1770984278300,\"endTime\":null,\"type\":\"DEBIT\",\"externalStatus\":\"STARTED\",\"internalStatus\":\"STARTED\",\"description\":null,\"externalSessionId\":\"bav_game_session_001\",\"negativeBet\":0,\"additionalProperties\":null,\"externalTransactionId\":null,\"externalRoundId\":null,\"cmd\":null,\"realBet\":-1,\"realWin\":-1,\"swBet\":-1,\"swCompensatedWin\":-1,\"trackTime\":0,\"trackAttempt\":0}}",0x0034303936322b3631343439382b33303030322bb06261765f67616d655f73657373696f6e5f3030b182c0028231987501c4814b018c0d95928eb7c53301fea49cee8a6757414c4c45d40194802d415050524f5645c44445504f5349d48186c00c8100000105000000000005a00a82c00201c4814b018c80190000000000003a989c928eb7c53300010101806261765f67616d655f73657373696f6e5f3030b18080008080ffffffffffffffffffffffffffffffff0000ffffffffffffffffffffffffffffffff
6274+40962+204809+30002+4,WALLET+122916,"{\"extId\":\"40962+204809+30002+4\",\"extAccountId\":\"bav_game_session_001\",\"accountId\":40962,\"bankId\":6274,\"amount\":15000,\"gameSessionId\":204809,\"gameId\":838,\"startDate\":1770899375791,\"finishDate\":1770899375841,\"paymentMode\":\"WALLET\",\"internalOperationId\":122916,\"status\":\"APPROVED\",\"type\":\"DEPOSIT\",\"description\":\"\",\"roundId\":123117,\"history\":\"\",\"roundFinished\":false,\"refunded\":false,\"operation\":{\"id\":122916,\"accountId\":40962,\"gameSessionId\":204809,\"roundId\":123117,\"amount\":15000,\"startTime\":1770899375797,\"endTime\":null,\"type\":\"DEBIT\",\"externalStatus\":\"STARTED\",\"internalStatus\":\"STARTED\",\"description\":null,\"externalSessionId\":\"bav_game_session_001\",\"negativeBet\":0,\"additionalProperties\":null,\"externalTransactionId\":null,\"externalRoundId\":null,\"cmd\":null,\"realBet\":-1,\"realWin\":-1,\"swBet\":-1,\"swCompensatedWin\":-1,\"trackTime\":0,\"trackAttempt\":0}}",0x0034303936322b3230343830392b33303030322bb46261765f67616d655f73657373696f6e5f3030b182c0028231987501928019018c0daf8dd08ec53301c29ba09d8a6757414c4c45d401c8800f415050524f5645c44445504f5349d481edc1078100000105000000000001e02482c0020192801901da830f0000000000003a98b58dd08ec53300010101806261765f67616d655f73657373696f6e5f3030b18080008080ffffffffffffffffffffffffffffffff0000ffffffffffffffffffffffffffffffff
6274+40962+614569+30002+0,WALLET+368660,"{\"extId\":\"40962+614569+30002+0\",\"extAccountId\":\"bav_game_session_001\",\"accountId\":40962,\"bankId\":6274,\"amount\":15000,\"gameSessionId\":614569,\"gameId\":838,\"startDate\":1771095233668,\"finishDate\":1771095233738,\"paymentMode\":\"WALLET\",\"internalOperationId\":368660,\"status\":\"APPROVED\",\"type\":\"DEPOSIT\",\"description\":\"\",\"roundId\":204813,\"history\":\"\",\"roundFinished\":false,\"refunded\":false,\"operation\":{\"id\":368660,\"accountId\":40962,\"gameSessionId\":614569,\"roundId\":204813,\"amount\":15000,\"startTime\":1771095233677,\"endTime\":null,\"type\":\"DEBIT\",\"externalStatus\":\"STARTED\",\"internalStatus\":\"STARTED\",\"description\":null,\"externalSessionId\":\"bav_game_session_001\",\"negativeBet\":0,\"additionalProperties\":null,\"externalTransactionId\":null,\"externalRoundId\":null,\"cmd\":null,\"realBet\":-1,\"realWin\":-1,\"swBet\":-1,\"swCompensatedWin\":-1,\"trackTime\":0,\"trackAttempt\":0}}",0x0034303936322b3631343536392b33303030322bb06261765f67616d655f73657373696f6e5f3030b182c0028231987501d2824b018c0d84a982ecc5330194d384d88b6757414c4c45d401a8802d415050524f5645c44445504f5349d4818dc00c8100000105000000000005a01482c00201d2824b019a80190000000000003a988da982ecc53300010101806261765f67616d655f73657373696f6e5f3030b18080008080ffffffffffffffffffffffffffffffff0000ffffffffffffffffffffffffffffffff
6274+40962+860167+30002+2,WALLET+614418,"{\"extId\":\"40962+860167+30002+2\",\"extAccountId\":\"bav_game_session_001\",\"accountId\":40962,\"bankId\":6274,\"amount\":15000,\"gameSessionId\":860167,\"gameId\":838,\"startDate\":1771504517792,\"finishDate\":1771504517838,\"paymentMode\":\"WALLET\",\"internalOperationId\":614418,\"status\":\"APPROVED\",\"type\":\"DEPOSIT\",\"description\":\"\",\"roundId\":450573,\"history\":\"\",\"roundFinished\":false,\"refunded\":false,\"operation\":{\"id\":614418,\"accountId\":40962,\"gameSessionId\":860167,\"roundId\":450573,\"amount\":15000,\"startTime\":1771504517799,\"endTime\":null,\"type\":\"DEBIT\",\"externalStatus\":\"STARTED\",\"internalStatus\":\"STARTED\",\"description\":null,\"externalSessionId\":\"bav_game_session_001\",\"negativeBet\":0,\"additionalProperties\":null,\"externalTransactionId\":null,\"externalRoundId\":null,\"cmd\":null,\"realBet\":-1,\"realWin\":-1,\"swBet\":-1,\"swCompensatedWin\":-1,\"trackTime\":0,\"trackAttempt\":0}}",0x0034303936322b3836303136372b33303030322bb26261765f67616d655f73657373696f6e5f3030b182c00282319875018e8069018c0da08597afc733019c8baede8e6757414c4c45d401a4804b415050524f5645c44445504f5349d4818dc01b8100000105000000000009601282c002018e8069019a80370000000000003a98a78597afc73300010101806261765f67616d655f73657373696f6e5f3030b18080008080ffffffffffffffffffffffffffffffff0000ffffffffffffffffffffffffffffffff
6274+40962+30002+286786,WALLET+450586,"{\"extId\":\"40962+30002+286786\",\"extAccountId\":\"bav_game_session_001\",\"accountId\":40962,\"bankId\":6274,\"amount\":15000,\"gameSessionId\":696326,\"gameId\":838,\"startDate\":1771420421387,\"finishDate\":1771420421457,\"paymentMode\":\"WALLET\",\"internalOperationId\":450586,\"status\":\"APPROVED\",\"type\":\"WITHDRAWAL\",\"description\":\"\",\"roundId\":286786,\"history\":\"\",\"roundFinished\":true,\"refunded\":false,\"operation\":{\"id\":450586,\"accountId\":40962,\"gameSessionId\":696326,\"roundId\":286786,\"amount\":15000,\"startTime\":1771420421390,\"endTime\":1771420421457,\"type\":\"CREDIT\",\"externalStatus\":\"COMPLETED\",\"internalStatus\":\"COMPLETED\",\"description\":\"MQ send offline win\",\"externalSessionId\":\"bav_game_session_001\",\"negativeBet\":0,\"additionalProperties\":null,\"externalTransactionId\":\"450586\",\"externalRoundId\":null,\"cmd\":null,\"realBet\":0,\"realWin\":0,\"swBet\":0,\"swCompensatedWin\":0,\"trackTime\":0,\"trackAttempt\":0}}",0x0034303936322b33303030322b3238363738b66261765f67616d655f73657373696f6e5f3030b182c00282319875018c8055018c0d8b9a8a87c73301a2b5948e8e6757414c4c45d401b48037415050524f5645c4574954484452415741cc81c2c0118101000105000000000006e01a82c002018c8055018481230000000000003a988e9a8a87c73301a2b5948e8e670203034d512073656e64206f66666c696e65207769ee6261765f67616d655f73657373696f6e5f3030b13435303538b68000808000000000000000000000000000000000000000000000000000000000000000000000
6274+40962+204807+30002+1,WALLET+122901,"{\"extId\":\"40962+204807+30002+1\",\"extAccountId\":\"bav_game_session_001\",\"accountId\":40962,\"bankId\":6274,\"amount\":45000,\"gameSessionId\":204807,\"gameId\":838,\"startDate\":1770830498861,\"finishDate\":1770830498919,\"paymentMode\":\"WALLET\",\"internalOperationId\":122901,\"status\":\"APPROVED\",\"type\":\"DEPOSIT\",\"description\":\"\",\"roundId\":122893,\"history\":\"\",\"roundFinished\":false,\"refunded\":false,\"operation\":{\"id\":122901,\"accountId\":40962,\"gameSessionId\":204807,\"roundId\":122893,\"amount\":45000,\"startTime\":1770830498868,\"endTime\":null,\"type\":\"DEBIT\",\"externalStatus\":\"STARTED\",\"internalStatus\":\"STARTED\",\"description\":null,\"externalSessionId\":\"bav_game_session_001\",\"negativeBet\":0,\"additionalProperties\":null,\"externalTransactionId\":null,\"externalRoundId\":null,\"cmd\":null,\"realBet\":-1,\"realWin\":-1,\"swBet\":-1,\"swCompensatedWin\":-1,\"trackTime\":0,\"trackAttempt\":0}}",0x0034303936322b3230343830372b33303030322bb16261765f67616d655f73657373696f6e5f3030b182c0028231c8df02018e8019018c0dad98e4edc43301ceb1c8db896757414c4c45d401aa800f415050524f5645c44445504f5349d4818dc0078100000105000000000001e01582c002018e8019019a800f000000000000afc8b498e4edc43300010101806261765f67616d655f73657373696f6e5f3030b18080008080ffffffffffffffffffffffffffffffff0000ffffffffffffffffffffffffffffffff
6274+40962+10002+122883,,"{\"extId\":\"40962+10002+122883\",\"extAccountId\":\"bav_game_session_001\",\"accountId\":40962,\"bankId\":6274,\"amount\":0,\"gameSessionId\":204802,\"gameId\":838,\"startDate\":1770808055622,\"finishDate\":null,\"paymentMode\":\"WALLET\",\"internalOperationId\":null,\"status\":\"STARTED\",\"type\":\"WITHDRAWAL\",\"description\":\"\",\"roundId\":122883,\"history\":\"\",\"roundFinished\":true,\"refunded\":false,\"operation\":null}",0x0034303936322b31303030322b3132323838b36261765f67616d655f73657373696f6e5f3030b182c00282310001848019018c0dc6ae8ae3c4330057414c4c45d400535441525445c4574954484452415741cc8183c00781010000
6274+40962+30002+204804,WALLET+368647,"{\"extId\":\"40962+30002+204804\",\"extAccountId\":\"bav_game_session_001\",\"accountId\":40962,\"bankId\":6274,\"amount\":15000,\"gameSessionId\":614488,\"gameId\":838,\"startDate\":1770982364941,\"finishDate\":1770982364992,\"paymentMode\":\"WALLET\",\"internalOperationId\":368647,\"status\":\"APPROVED\",\"type\":\"WITHDRAWAL\",\"description\":\"\",\"roundId\":204804,\"history\":\"\",\"roundFinished\":true,\"refunded\":false,\"operation\":{\"id\":368647,\"accountId\":40962,\"gameSessionId\":614488,\"roundId\":204804,\"amount\":15000,\"startTime\":1770982364944,\"endTime\":1770982364992,\"type\":\"CREDIT\",\"externalStatus\":\"COMPLETED\",\"internalStatus\":\"COMPLETED\",\"description\":\"MQ send offline win\",\"externalSessionId\":\"bav_game_session_001\",\"negativeBet\":0,\"additionalProperties\":null,\"externalTransactionId\":\"368647\",\"externalRoundId\":null,\"cmd\":null,\"realBet\":0,\"realWin\":0,\"swBet\":0,\"swCompensatedWin\":0,\"trackTime\":0,\"trackAttempt\":0}}",0x0034303936322b33303030322b3230343830b46261765f67616d655f73657373696f6e5f3030b182c0028231987501b0814b018c0d8dae99b6c5330180ddb2ec8a6757414c4c45d4018e802d415050524f5645c4574954484452415741cc8184c00c8101000105000000000005a00782c00201b0814b018880190000000000003a9890ae99b6c5330180ddb2ec8a670203034d512073656e64206f66666c696e65207769ee6261765f67616d655f73657373696f6e5f3030b13336383634b78000808000000000000000000000000000000000000000000000000000000000000000000000
6274+40962+204805+10002+4,WALLET+122895,"{\"extId\":\"40962+204805+10002+4\",\"extAccountId\":\"bav_game_session_001\",\"accountId\":40962,\"bankId\":6274,\"amount\":30000,\"gameSessionId\":204805,\"gameId\":838,\"startDate\":1770811224087,\"finishDate\":1770811224142,\"paymentMode\":\"WALLET\",\"internalOperationId\":122895,\"status\":\"APPROVED\",\"type\":\"DEPOSIT\",\"description\":\"\",\"roundId\":122890,\"history\":\"\",\"roundFinished\":false,\"refunded\":false,\"operation\":{\"id\":122895,\"accountId\":40962,\"gameSessionId\":204805,\"roundId\":122890,\"amount\":30000,\"startTime\":1770811224095,\"endTime\":null,\"type\":\"DEBIT\",\"externalStatus\":\"STARTED\",\"internalStatus\":\"STARTED\",\"description\":null,\"externalSessionId\":\"bav_game_session_001\",\"negativeBet\":0,\"additionalProperties\":null,\"externalTransactionId\":null,\"externalRoundId\":null,\"cmd\":null,\"realBet\":-1,\"realWin\":-1,\"swBet\":-1,\"swCompensatedWin\":-1,\"trackTime\":0,\"trackAttempt\":0}}",0x0034303936322b3230343830352b31303030322bb46261765f67616d655f73657373696f6e5f3030b182c0028231b0ea01018a8019018c0d97e0cbe4c433019cc197c9896757414c4c45d4019e800f415050524f5645c44445504f5349d4818ac0078100000105000000000001e00f82c002018a80190194800f00000000000075309fe0cbe4c43300010101806261765f67616d655f73657373696f6e5f3030b18080008080ffffffffffffffffffffffffffffffff0000ffffffffffffffffffffffffffffffff
6274+40962+204809+30002+2,WALLET+122912,"{\"extId\":\"40962+204809+30002+2\",\"extAccountId\":\"bav_game_session_001\",\"accountId\":40962,\"bankId\":6274,\"amount\":15000,\"gameSessionId\":204809,\"gameId\":838,\"startDate\":1770898754530,\"finishDate\":1770898754562,\"paymentMode\":\"WALLET\",\"internalOperationId\":122912,\"status\":\"APPROVED\",\"type\":\"DEPOSIT\",\"description\":\"\",\"roundId\":123115,\"history\":\"\",\"roundFinished\":false,\"refunded\":false,\"operation\":{\"id\":122912,\"accountId\":40962,\"gameSessionId\":204809,\"roundId\":123115,\"amount\":15000,\"startTime\":1770898754536,\"endTime\":null,\"type\":\"DEBIT\",\"externalStatus\":\"STARTED\",\"internalStatus\":\"STARTED\",\"description\":null,\"externalSessionId\":\"bav_game_session_001\",\"negativeBet\":0,\"additionalProperties\":null,\"externalTransactionId\":null,\"externalRoundId\":null,\"cmd\":null,\"realBet\":-1,\"realWin\":-1,\"swBet\":-1,\"swCompensatedWin\":-1,\"trackTime\":0,\"trackAttempt\":0}}",0x0034303936322b3230343830392b33303030322bb26261765f67616d655f73657373696f6e5f3030b182c0028231987501928019018c0de297aa8ec5330184b0d49c8a6757414c4c45d401c0800f415050524f5645c44445504f5349d481ebc1078100000105000000000001e02082c0020192801901d6830f0000000000003a98e897aa8ec53300010101806261765f67616d655f73657373696f6e5f3030b18080008080ffffffffffffffffffffffffffffffff0000ffffffffffffffffffffffffffffffff
